time/total_timesteps,time/episodes,rollout/exploration_rate,rollout/ep_len_mean,time/fps,time/time_elapsed,rollout/ep_rew_mean,train/loss,train/learning_rate,train/n_updates
277184,230800,0.6304213333333333,1.96,24,11452,1.71,0.48182281851768494,0.001,6795
277349,230900,0.6302013333333334,1.65,24,11458,1.07,0.5272058844566345,0.001,6837
277528,231000,0.6299626666666667,1.79,24,11465,1.26,0.7734873294830322,0.001,6881
277715,231100,0.6297133333333333,1.87,24,11472,1.36,0.22109448909759521,0.001,6928
277891,231200,0.6294786666666667,1.76,24,11479,1.23,0.594310462474823,0.001,6972
278064,231300,0.629248,1.73,24,11486,1.24,0.4368385374546051,0.001,7015
278231,231400,0.6290253333333333,1.67,24,11492,1.02,0.3695155382156372,0.001,7057
278429,231500,0.6287613333333333,1.98,24,11499,2.06,0.4665187895298004,0.001,7107
278612,231600,0.6285173333333334,1.83,24,11507,1.37,0.4981793463230133,0.001,7152
278787,231700,0.6282840000000001,1.75,24,11514,1.3,0.36619219183921814,0.001,7196
278981,231800,0.6280253333333334,1.94,24,11521,1.5,0.47415363788604736,0.001,7245
279151,231900,0.6277986666666666,1.7,24,11528,1.04,0.5252677798271179,0.001,7287
279325,232000,0.6275666666666666,1.74,24,11535,1.14,0.637630820274353,0.001,7331
279523,232100,0.6273026666666666,1.98,24,11543,1.66,0.7686449289321899,0.001,7380
279694,232200,0.6270746666666667,1.71,24,11550,1.16,0.3617900609970093,0.001,7423
279844,232300,0.6268746666666667,1.5,24,11558,0.77,0.2751910090446472,0.001,7460
280021,232400,0.6266386666666666,1.77,24,11566,1.37,0.36301565170288086,0.001,7505
280191,232500,0.626412,1.7,24,11573,1.18,0.7450786828994751,0.001,7547
280367,232600,0.6261773333333334,1.76,24,11580,1.27,0.852769136428833,0.001,7591
280535,232700,0.6259533333333334,1.68,24,11587,1.3,0.39001113176345825,0.001,7633
280711,232800,0.6257186666666668,1.76,24,11594,1.71,0.3812045156955719,0.001,7677
280871,232900,0.6255053333333334,1.6,24,11601,0.98,0.4804629385471344,0.001,7717
281054,233000,0.6252613333333334,1.83,24,11608,1.39,1.5963332653045654,0.001,7763
281234,233100,0.6250213333333332,1.8,24,11616,1.31,0.6480090618133545,0.001,7808
281435,233200,0.6247533333333333,2.01,24,11623,1.85,0.3383541405200958,0.001,7858
281633,233300,0.6244893333333335,1.98,24,11631,1.72,0.5374579429626465,0.001,7908
281801,233400,0.6242653333333332,1.68,24,11638,1.3,0.22363801300525665,0.001,7950
281992,233500,0.6240106666666667,1.91,24,11646,1.93,0.6175059080123901,0.001,7997
282163,233600,0.6237826666666666,1.71,24,11653,1.22,0.8265153765678406,0.001,8040
282364,233700,0.6235146666666667,2.01,24,11660,2.04,0.3519808053970337,0.001,8090
282535,233800,0.6232866666666665,1.71,24,11668,1.34,0.6886772513389587,0.001,8133
282703,233900,0.6230626666666668,1.68,24,11675,1.27,0.852058470249176,0.001,8175
282884,234000,0.6228213333333334,1.81,24,11682,1.41,0.8271735906600952,0.001,8220
283050,234100,0.6226,1.66,24,11689,1.18,0.9237370491027832,0.001,8262
283232,234200,0.6223573333333334,1.82,24,11697,1.37,0.7280263900756836,0.001,8307
283411,234300,0.6221186666666667,1.79,24,11704,1.37,0.2992333471775055,0.001,8352
283593,234400,0.6218759999999999,1.82,24,11712,1.49,0.3702968955039978,0.001,8398
283757,234500,0.6216573333333333,1.64,24,11719,1.31,0.3754889667034149,0.001,8439
283942,234600,0.6214106666666668,1.85,24,11727,1.45,0.5435523390769958,0.001,8485
284115,234700,0.6211800000000001,1.73,24,11734,1.33,1.0627199411392212,0.001,8528
284298,234800,0.6209359999999999,1.83,24,11742,1.34,0.7865515947341919,0.001,8574
284466,234900,0.6207119999999999,1.68,24,11749,1.0,0.4904070198535919,0.001,8616
284625,235000,0.6205,1.59,24,11756,0.88,0.821462094783783,0.001,8656
284798,235100,0.6202693333333333,1.73,24,11763,1.17,0.5178393125534058,0.001,8699
284980,235200,0.6200266666666667,1.82,24,11771,1.38,0.6488775014877319,0.001,8744
285147,235300,0.619804,1.67,24,11778,0.97,0.8193713426589966,0.001,8786
285315,235400,0.61958,1.68,24,11786,1.22,1.0138243436813354,0.001,8828
285501,235500,0.619332,1.86,24,11793,1.32,1.1083873510360718,0.001,8875
285670,235600,0.6191066666666667,1.69,24,11801,1.11,0.7895730137825012,0.001,8917
285841,235700,0.6188786666666668,1.71,24,11808,1.2,0.6146880984306335,0.001,8960
286023,235800,0.618636,1.82,24,11816,1.31,1.0604583024978638,0.001,9005
286203,235900,0.618396,1.8,24,11823,1.57,1.2490566968917847,0.001,9050
286374,236000,0.618168,1.71,24,11831,1.14,0.9531421661376953,0.001,9093
286557,236100,0.6179239999999999,1.83,24,11838,1.52,0.473751962184906,0.001,9139
286755,236200,0.6176599999999999,1.98,24,11845,1.83,0.5582046508789062,0.001,9188
286948,236300,0.6174026666666665,1.93,24,11853,1.56,1.0268311500549316,0.001,9236
287131,236400,0.6171586666666666,1.83,24,11860,1.72,0.6021731495857239,0.001,9282
287286,236500,0.616952,1.55,24,11867,0.81,0.3492087721824646,0.001,9321
287451,236600,0.6167320000000001,1.65,24,11874,1.03,0.7577494978904724,0.001,9362
287621,236700,0.6165053333333335,1.7,24,11882,1.04,0.6265321373939514,0.001,9405
287804,236800,0.6162613333333333,1.83,24,11890,1.42,0.6638697385787964,0.001,9450
287992,236900,0.6160106666666667,1.88,24,11898,1.6,0.9746467471122742,0.001,9497
288180,237000,0.6157599999999999,1.88,24,11905,1.54,1.0915818214416504,0.001,9544
288353,237100,0.6155293333333334,1.73,24,11912,1.22,1.1964541673660278,0.001,9588
288528,237200,0.6152960000000001,1.75,24,11919,1.27,1.1225069761276245,0.001,9631
288724,237300,0.6150346666666666,1.96,24,11927,1.59,0.4233154058456421,0.001,9680
288918,237400,0.614776,1.94,24,11934,1.68,0.4944474995136261,0.001,9729
289091,237500,0.6145453333333333,1.73,24,11942,1.09,1.0890799760818481,0.001,9772
289253,237600,0.6143293333333333,1.62,24,11948,1.02,1.01887047290802,0.001,9813
289425,237700,0.6141000000000001,1.72,24,11956,1.19,1.3032306432724,0.001,9856
289598,237800,0.6138693333333334,1.73,24,11963,1.28,0.7248610258102417,0.001,9899
289798,237900,0.6136026666666667,2.0,24,11970,2.09,0.9174544811248779,0.001,9949
289987,238000,0.6133506666666666,1.89,24,11978,1.47,0.9586002230644226,0.001,9996
290182,238100,0.6130906666666667,1.95,24,11985,1.88,0.9029768705368042,0.001,10045
290371,238200,0.6128386666666668,1.89,24,11993,1.59,1.2402184009552002,0.001,10092
290542,238300,0.6126106666666666,1.71,24,12000,1.2,1.0905373096466064,0.001,10135
290733,238400,0.6123560000000001,1.91,24,12007,1.51,1.0110373497009277,0.001,10183
290903,238500,0.6121293333333333,1.7,24,12014,1.02,0.7538798451423645,0.001,10225
291082,238600,0.6118906666666666,1.79,24,12022,1.42,0.5854668021202087,0.001,10270
291268,238700,0.6116426666666666,1.86,24,12029,1.41,0.5352339744567871,0.001,10316
291433,238800,0.6114226666666667,1.65,24,12036,0.95,0.6456009745597839,0.001,10358
291615,238900,0.6111800000000001,1.82,24,12043,1.37,1.4568696022033691,0.001,10403
291786,239000,0.6109519999999999,1.71,24,12051,1.18,1.144155740737915,0.001,10446
291989,239100,0.6106813333333334,2.03,24,12058,1.99,1.7820345163345337,0.001,10497
292164,239200,0.6104479999999999,1.75,24,12065,1.25,0.9627299308776855,0.001,10540
292347,239300,0.610204,1.83,24,12073,1.51,0.8793759942054749,0.001,10586
292537,239400,0.6099506666666668,1.9,24,12080,1.57,1.4489628076553345,0.001,10634
292727,239500,0.6096973333333333,1.9,24,12087,1.34,1.1094920635223389,0.001,10681
292893,239600,0.6094759999999999,1.66,24,12094,1.12,0.7635871767997742,0.001,10723
293065,239700,0.6092466666666667,1.72,24,12101,1.09,0.6747106909751892,0.001,10766
293226,239800,0.609032,1.61,24,12108,0.88,1.1967188119888306,0.001,10806
293399,239900,0.6088013333333333,1.73,24,12115,1.18,0.7261683344841003,0.001,10849
293577,240000,0.6085639999999999,1.78,24,12122,1.29,0.5061882734298706,0.001,10894
293771,240100,0.6083053333333333,1.94,24,12130,1.64,1.1099745035171509,0.001,10942
293936,240200,0.6080853333333334,1.65,24,12137,1.06,1.2238694429397583,0.001,10983
294125,240300,0.6078333333333332,1.89,24,12144,1.32,1.168015718460083,0.001,11031
294293,240400,0.6076093333333334,1.68,24,12151,1.04,0.5506088733673096,0.001,11073
294478,240500,0.6073626666666667,1.85,24,12158,1.63,0.3831828534603119,0.001,11119
294662,240600,0.6071173333333333,1.84,24,12166,1.42,1.324753761291504,0.001,11165
294813,240700,0.606916,1.51,24,12172,0.9,0.6455684900283813,0.001,11203
294995,240800,0.6066733333333334,1.82,24,12179,1.56,0.911212682723999,0.001,11248
295186,240900,0.6064186666666667,1.91,24,12186,1.86,0.709491491317749,0.001,11296
295368,241000,0.606176,1.82,24,12194,1.38,1.1445584297180176,0.001,11341
295549,241100,0.6059346666666667,1.81,24,12201,1.33,1.3590550422668457,0.001,11387
295730,241200,0.6056933333333334,1.81,24,12208,1.4,1.235055685043335,0.001,11432
295914,241300,0.605448,1.84,24,12216,1.66,1.4508243799209595,0.001,11478
296077,241400,0.6052306666666667,1.63,24,12223,1.28,0.7449739575386047,0.001,11519
296252,241500,0.6049973333333334,1.75,24,12230,1.31,1.061924695968628,0.001,11562
296427,241600,0.6047640000000001,1.75,24,12237,1.55,1.112835168838501,0.001,11606
296593,241700,0.6045426666666667,1.66,24,12243,1.18,0.8218424320220947,0.001,11648
296769,241800,0.6043080000000001,1.76,24,12251,1.19,0.521950900554657,0.001,11692
296950,241900,0.6040666666666668,1.81,24,12258,1.57,1.090063452720642,0.001,11737
297145,242000,0.6038066666666666,1.95,24,12265,1.64,0.7326693534851074,0.001,11786
297297,242100,0.603604,1.52,24,12272,0.73,1.030526041984558,0.001,11824
297464,242200,0.6033813333333333,1.67,24,12279,1.06,0.6767087578773499,0.001,11865
297636,242300,0.6031520000000001,1.72,24,12286,1.3,0.7610251307487488,0.001,11908
297798,242400,0.6029360000000001,1.62,24,12293,0.87,0.7078337669372559,0.001,11949
297984,242500,0.6026880000000001,1.86,24,12300,1.51,0.7911474108695984,0.001,11995
298176,242600,0.6024320000000001,1.92,24,12308,1.77,1.8106220960617065,0.001,12043
298362,242700,0.602184,1.86,24,12315,1.44,0.8673014640808105,0.001,12090
298521,242800,0.601972,1.59,24,12322,0.74,0.7466975450515747,0.001,12130
298700,242900,0.6017333333333332,1.79,24,12329,1.57,1.0952434539794922,0.001,12174
298888,243000,0.6014826666666666,1.88,24,12337,1.56,0.31647270917892456,0.001,12221
299055,243100,0.6012599999999999,1.67,24,12344,1.15,0.7217962741851807,0.001,12263
299224,243200,0.6010346666666666,1.69,24,12351,1.11,0.9741710424423218,0.001,12305
299400,243300,0.6008,1.76,24,12358,1.23,1.2749816179275513,0.001,12349
299583,243400,0.6005560000000001,1.83,24,12365,1.53,0.9324436783790588,0.001,12395
299760,243500,0.60032,1.77,24,12372,1.33,1.2040687799453735,0.001,12439
299958,243600,0.6000559999999999,1.98,24,12379,1.92,1.194387674331665,0.001,12489
300133,243700,0.5998226666666666,1.75,24,12387,1.08,2.078042984008789,0.001,12533
300327,243800,0.599564,1.94,24,12394,1.77,0.6060448884963989,0.001,12581
300497,243900,0.5993373333333334,1.7,24,12401,1.22,0.41434693336486816,0.001,12624
300699,244000,0.5990679999999999,2.02,24,12408,2.04,0.7677731513977051,0.001,12674
300894,244100,0.598808,1.95,24,12416,1.65,1.1161162853240967,0.001,12723
301064,244200,0.5985813333333334,1.7,24,12423,1.15,0.7234910726547241,0.001,12765
301258,244300,0.5983226666666668,1.94,24,12430,1.73,1.9163540601730347,0.001,12814
301445,244400,0.5980733333333332,1.87,24,12438,1.51,1.0044949054718018,0.001,12861
301631,244500,0.5978253333333332,1.86,24,12445,1.65,1.9199222326278687,0.001,12907
301808,244600,0.5975893333333333,1.77,24,12452,1.32,0.5666199922561646,0.001,12951
301998,244700,0.5973359999999999,1.9,24,12459,1.58,0.787767767906189,0.001,12999
302181,244800,0.597092,1.83,24,12467,1.32,0.6779146790504456,0.001,13045
302376,244900,0.596832,1.95,24,12474,1.88,0.3581436574459076,0.001,13093
302569,245000,0.5965746666666667,1.93,24,12481,1.78,1.2146809101104736,0.001,13142
302740,245100,0.5963466666666668,1.71,24,12488,1.31,0.7929427027702332,0.001,13184
302916,245200,0.596112,1.76,24,12495,1.4,1.2090792655944824,0.001,13228
303094,245300,0.5958746666666666,1.78,24,12503,1.26,1.3817815780639648,0.001,13273
303271,245400,0.5956386666666666,1.77,24,12510,1.2,0.4725297689437866,0.001,13317
303444,245500,0.5954079999999999,1.73,24,12517,1.4,1.1760599613189697,0.001,13360
303633,245600,0.595156,1.89,24,12524,1.49,1.0623260736465454,0.001,13408
303809,245700,0.5949213333333334,1.76,24,12531,1.44,0.9403122663497925,0.001,13452
303991,245800,0.5946786666666668,1.82,24,12538,1.31,1.444066047668457,0.001,13497
304161,245900,0.594452,1.7,24,12546,1.02,1.406348466873169,0.001,13540
304340,246000,0.5942133333333333,1.79,24,12552,1.34,0.7969240546226501,0.001,13584
304523,246100,0.5939693333333333,1.83,24,12560,1.4,0.7178388237953186,0.001,13630
304706,246200,0.5937253333333334,1.83,24,12567,1.33,0.7373631000518799,0.001,13676
304891,246300,0.5934786666666667,1.85,24,12574,1.49,1.318991780281067,0.001,13722
305083,246400,0.5932226666666667,1.92,24,12582,2.02,2.0594797134399414,0.001,13770
305278,246500,0.5929626666666667,1.95,24,12589,1.87,1.4863396883010864,0.001,13819
305466,246600,0.5927120000000001,1.88,24,12596,1.68,0.6408856511116028,0.001,13866
305663,246700,0.5924493333333334,1.97,24,12604,1.76,1.5547142028808594,0.001,13915
305853,246800,0.592196,1.9,24,12611,1.51,0.7034574151039124,0.001,13963
306038,246900,0.5919493333333334,1.85,24,12618,1.62,1.204526424407959,0.001,14009
306202,247000,0.5917306666666666,1.64,24,12625,0.97,0.7942480444908142,0.001,14050
306419,247100,0.5914413333333333,2.17,24,12632,2.18,1.7315751314163208,0.001,14104
306618,247200,0.5911759999999999,1.99,24,12640,1.83,1.0243597030639648,0.001,14154
306814,247300,0.5909146666666667,1.96,24,12648,1.82,1.2231117486953735,0.001,14203
306990,247400,0.5906799999999999,1.76,24,12655,1.3,1.0063202381134033,0.001,14247
307185,247500,0.59042,1.95,24,12662,1.65,0.7603933215141296,0.001,14296
307364,247600,0.5901813333333332,1.79,24,12669,1.6,1.3931740522384644,0.001,14340
307546,247700,0.5899386666666666,1.82,24,12676,1.71,2.0168514251708984,0.001,14386
307717,247800,0.5897106666666667,1.71,24,12683,1.27,1.5635950565338135,0.001,14429
307902,247900,0.589464,1.85,24,12690,1.27,0.7067804932594299,0.001,14475
308073,248000,0.5892360000000001,1.71,24,12698,1.04,0.9566363096237183,0.001,14518
308251,248100,0.5889986666666667,1.78,24,12705,1.43,0.7013204097747803,0.001,14562
308428,248200,0.5887626666666668,1.77,24,12712,1.25,1.5016992092132568,0.001,14606
308596,248300,0.5885386666666665,1.68,24,12719,1.32,1.6542751789093018,0.001,14648
308799,248400,0.588268,2.03,24,12726,1.8,0.8804761171340942,0.001,14699
308987,248500,0.5880173333333334,1.88,24,12734,1.66,1.3641647100448608,0.001,14746
309177,248600,0.587764,1.9,24,12741,1.44,0.7919314503669739,0.001,14794
309383,248700,0.5874893333333333,2.06,24,12749,2.11,1.0245542526245117,0.001,14845
309569,248800,0.5872413333333333,1.86,24,12756,1.79,2.100661277770996,0.001,14892
309780,248900,0.5869599999999999,2.11,24,12763,2.17,1.2852704524993896,0.001,14944
309952,249000,0.5867306666666667,1.72,24,12770,1.31,1.7145636081695557,0.001,14987
310125,249100,0.5865,1.73,24,12777,1.21,1.3911633491516113,0.001,15031
310295,249200,0.5862733333333332,1.7,24,12784,1.08,1.825852870941162,0.001,15073
310469,249300,0.5860413333333334,1.74,24,12791,1.3,0.38876157999038696,0.001,15117
310655,249400,0.5857933333333334,1.86,24,12799,1.52,0.9363803863525391,0.001,15163
310827,249500,0.585564,1.72,24,12806,1.31,1.8037407398223877,0.001,15206
311024,249600,0.5853013333333332,1.97,24,12813,1.83,1.2326525449752808,0.001,15255
311194,249700,0.5850746666666666,1.7,24,12820,1.18,1.7232617139816284,0.001,15298
311355,249800,0.5848599999999999,1.61,24,12827,0.94,1.1993879079818726,0.001,15338
311530,249900,0.5846266666666666,1.75,24,12834,1.22,0.9598895907402039,0.001,15382
311723,250000,0.5843693333333333,1.93,24,12842,1.62,1.5950614213943481,0.001,15430
311889,250100,0.5841479999999999,1.66,24,12849,1.05,0.9126423597335815,0.001,15472
312089,250200,0.5838813333333333,2.0,24,12856,1.95,0.41393497586250305,0.001,15522
312289,250300,0.5836146666666666,2.0,24,12863,1.81,1.0653750896453857,0.001,15572
312475,250400,0.5833666666666666,1.86,24,12871,1.53,1.3960453271865845,0.001,15618
312656,250500,0.5831253333333333,1.81,24,12877,1.29,1.4461387395858765,0.001,15663
312826,250600,0.5828986666666667,1.7,24,12885,1.63,0.7865595817565918,0.001,15706
313025,250700,0.5826333333333333,1.99,24,12892,1.62,1.4657976627349854,0.001,15756
313224,250800,0.582368,1.99,24,12899,1.68,1.2424100637435913,0.001,15805
313411,250900,0.5821186666666667,1.87,24,12907,1.51,2.197812080383301,0.001,15852
313579,251000,0.5818946666666667,1.68,24,12914,0.99,1.115301251411438,0.001,15894
313758,251100,0.581656,1.79,24,12921,1.28,1.3513704538345337,0.001,15939
313954,251200,0.5813946666666667,1.96,24,12928,2.24,1.2079346179962158,0.001,15988
314141,251300,0.5811453333333334,1.87,24,12936,1.76,1.6413660049438477,0.001,16035
314319,251400,0.580908,1.78,24,12943,1.18,0.9081315398216248,0.001,16079
314482,251500,0.5806906666666667,1.63,24,12950,1.07,2.3421287536621094,0.001,16120
314669,251600,0.5804413333333334,1.87,24,12957,1.3,0.9908890128135681,0.001,16167
314861,251700,0.5801853333333333,1.92,24,12965,1.68,1.231253981590271,0.001,16215
315036,251800,0.579952,1.75,24,12971,1.2,2.283041000366211,0.001,16258
315204,251900,0.579728,1.68,24,12978,1.11,1.1045124530792236,0.001,16300
315384,252000,0.579488,1.8,24,12986,1.34,0.7676066756248474,0.001,16345
315564,252100,0.579248,1.8,24,12993,1.35,2.0343515872955322,0.001,16390
315747,252200,0.5790040000000001,1.83,24,13001,1.64,1.1571534872055054,0.001,16436
315913,252300,0.5787826666666667,1.66,24,13008,1.14,1.3911058902740479,0.001,16478
316097,252400,0.5785373333333332,1.84,24,13015,1.55,1.7840925455093384,0.001,16524
316288,252500,0.5782826666666667,1.91,24,13022,1.55,2.2425663471221924,0.001,16571
316467,252600,0.578044,1.79,24,13029,1.42,1.0606069564819336,0.001,16616
316655,252700,0.5777933333333334,1.88,24,13036,1.58,2.174464225769043,0.001,16663
316823,252800,0.5775693333333334,1.68,24,13044,1.03,0.4343624711036682,0.001,16705
317024,252900,0.5773013333333332,2.01,24,13051,1.98,1.1123180389404297,0.001,16755
317218,253000,0.5770426666666666,1.94,24,13059,1.65,0.655995786190033,0.001,16804
317406,253100,0.576792,1.88,24,13066,1.56,1.8015170097351074,0.001,16851
317605,253200,0.5765266666666666,1.99,24,13073,2.2,2.3841443061828613,0.001,16901
317803,253300,0.5762626666666666,1.98,24,13081,1.79,1.3440696001052856,0.001,16950
317975,253400,0.5760333333333334,1.72,24,13088,1.32,2.097412347793579,0.001,16993
318146,253500,0.5758053333333333,1.71,24,13095,1.22,2.5139927864074707,0.001,17036
318340,253600,0.5755466666666667,1.94,24,13102,2.12,1.9933810234069824,0.001,17084
318517,253700,0.5753106666666667,1.77,24,13109,1.32,1.0500255823135376,0.001,17129
318693,253800,0.5750759999999999,1.76,24,13117,1.35,1.039260745048523,0.001,17173
318873,253900,0.5748359999999999,1.8,24,13124,1.68,1.5249979496002197,0.001,17218
319055,254000,0.5745933333333333,1.82,24,13131,1.31,1.8955581188201904,0.001,17263
319234,254100,0.5743546666666668,1.79,24,13138,1.55,2.7301299571990967,0.001,17308
319407,254200,0.5741240000000001,1.73,24,13145,1.23,1.829123616218567,0.001,17351
319594,254300,0.5738746666666668,1.87,24,13152,1.61,1.7971343994140625,0.001,17398
319785,254400,0.57362,1.91,24,13160,1.93,1.7986541986465454,0.001,17446
320006,254500,0.5733253333333335,2.21,24,13167,2.65,0.8156951665878296,0.001,17501
320198,254600,0.5730693333333332,1.92,24,13175,1.9,1.5261844396591187,0.001,17549
320395,254700,0.5728066666666667,1.97,24,13182,1.99,1.5632824897766113,0.001,17598
320593,254800,0.5725426666666666,1.98,24,13189,2.0,0.793109118938446,0.001,17648
320807,254900,0.5722573333333334,2.14,24,13197,2.37,1.9748997688293457,0.001,17701
321000,255000,0.5720000000000001,1.93,24,13204,1.61,2.5212268829345703,0.001,17749
321199,255100,0.5717346666666667,1.99,24,13212,2.07,1.9983346462249756,0.001,17799
321390,255200,0.57148,1.91,24,13219,1.56,1.8740414381027222,0.001,17847
321565,255300,0.5712466666666667,1.75,24,13226,1.33,2.447056531906128,0.001,17891
321750,255400,0.571,1.85,24,13233,1.59,2.3598811626434326,0.001,17937
321933,255500,0.570756,1.83,24,13241,1.53,2.3215510845184326,0.001,17983
322128,255600,0.5704959999999999,1.95,24,13248,1.97,2.7935800552368164,0.001,18031
322311,255700,0.570252,1.83,24,13255,1.67,1.3687207698822021,0.001,18077
322502,255800,0.5699973333333332,1.91,24,13263,2.16,2.8983116149902344,0.001,18125
322699,255900,0.5697346666666667,1.97,24,13270,1.77,1.7808181047439575,0.001,18174
322888,256000,0.5694826666666666,1.89,24,13277,1.44,1.8713587522506714,0.001,18221
323082,256100,0.569224,1.94,24,13285,1.74,1.551762580871582,0.001,18270
323280,256200,0.5689600000000001,1.98,24,13292,1.74,1.8797951936721802,0.001,18319
323450,256300,0.5687333333333333,1.7,24,13299,1.09,1.9890148639678955,0.001,18362
323616,256400,0.5685120000000001,1.66,24,13306,1.11,2.6312918663024902,0.001,18403
323798,256500,0.5682693333333333,1.82,24,13313,1.68,0.9300732016563416,0.001,18449
324000,256600,0.5680000000000001,2.02,24,13321,2.3,2.856635332107544,0.001,18499
324194,256700,0.5677413333333332,1.94,24,13328,1.86,1.6550755500793457,0.001,18548
324373,256800,0.5675026666666667,1.79,24,13335,1.33,1.3149394989013672,0.001,18593
324550,256900,0.5672666666666666,1.77,24,13342,1.44,2.1404411792755127,0.001,18637
324740,257000,0.5670133333333334,1.9,24,13349,1.64,1.1420769691467285,0.001,18684
324923,257100,0.5667693333333332,1.83,24,13357,1.28,1.4169032573699951,0.001,18730
325114,257200,0.5665146666666667,1.91,24,13364,1.59,1.2705020904541016,0.001,18778
325288,257300,0.5662826666666667,1.74,24,13371,1.18,1.2395429611206055,0.001,18821
325481,257400,0.5660253333333334,1.93,24,13379,1.86,2.012234687805176,0.001,18870
325670,257500,0.5657733333333335,1.89,24,13386,1.58,1.8494936227798462,0.001,18917
325838,257600,0.5655493333333332,1.68,24,13393,1.1,2.076798439025879,0.001,18959
326036,257700,0.5652853333333332,1.98,24,13400,1.95,1.9856922626495361,0.001,19008
326218,257800,0.5650426666666668,1.82,24,13408,1.42,1.565229892730713,0.001,19054
326410,257900,0.5647866666666665,1.92,24,13415,1.51,2.81978440284729,0.001,19102
326587,258000,0.5645506666666666,1.77,24,13422,1.56,1.9347878694534302,0.001,19146
326753,258100,0.5643293333333332,1.66,24,13429,1.07,0.7972602248191833,0.001,19188
326946,258200,0.5640719999999999,1.93,24,13437,1.68,1.5809139013290405,0.001,19236
327130,258300,0.5638266666666667,1.84,24,13444,1.65,4.175251483917236,0.001,19282
327323,258400,0.5635693333333334,1.93,24,13451,1.77,1.6918765306472778,0.001,19330
327532,258500,0.5632906666666666,2.09,24,13459,2.08,1.6495741605758667,0.001,19382
327734,258600,0.5630213333333334,2.02,24,13466,1.8,1.946544885635376,0.001,19433
327931,258700,0.5627586666666666,1.97,24,13474,1.82,2.5063695907592773,0.001,19482
328139,258800,0.5624813333333334,2.08,24,13481,2.28,2.496579170227051,0.001,19534
328320,258900,0.5622400000000001,1.81,24,13488,1.31,1.9196666479110718,0.001,19579
328525,259000,0.5619666666666667,2.05,24,13496,2.09,2.0487353801727295,0.001,19631
328696,259100,0.5617386666666666,1.71,24,13503,1.13,3.0457608699798584,0.001,19673
328888,259200,0.5614826666666666,1.92,24,13510,1.74,3.1519038677215576,0.001,19721
329087,259300,0.5612173333333335,1.99,24,13518,2.25,2.1559102535247803,0.001,19771
329281,259400,0.5609586666666666,1.94,24,13525,1.82,3.645597457885742,0.001,19820
329468,259500,0.5607093333333333,1.87,24,13532,1.43,2.750869035720825,0.001,19866
329664,259600,0.5604480000000001,1.96,24,13540,1.71,2.5333244800567627,0.001,19915
329865,259700,0.5601799999999999,2.01,24,13548,2.07,4.067422389984131,0.001,19966
330048,259800,0.559936,1.83,24,13555,1.61,2.0309367179870605,0.001,20011
330223,259900,0.5597026666666667,1.75,24,13562,1.16,1.0653184652328491,0.001,20055
330407,260000,0.5594573333333333,1.84,24,13569,1.31,2.6150176525115967,0.001,20101
330578,260100,0.5592293333333334,1.71,24,13576,1.12,1.3605788946151733,0.001,20144
330776,260200,0.5589653333333333,1.98,24,13584,1.89,1.9581706523895264,0.001,20193
330960,260300,0.5587200000000001,1.84,24,13591,1.58,1.8041536808013916,0.001,20239
331155,260400,0.55846,1.95,24,13598,1.59,1.8294355869293213,0.001,20288
331347,260500,0.5582039999999999,1.92,24,13606,1.86,1.1384596824645996,0.001,20336
331538,260600,0.5579493333333334,1.91,24,13613,1.63,2.277224063873291,0.001,20384
331714,260700,0.5577146666666666,1.76,24,13620,1.21,3.020256519317627,0.001,20428
331904,260800,0.5574613333333334,1.9,24,13627,1.68,2.0698697566986084,0.001,20475
332112,260900,0.5571839999999999,2.08,24,13635,2.02,1.8506343364715576,0.001,20527
332329,261000,0.5568946666666665,2.17,24,13643,2.19,1.6379293203353882,0.001,20582
332533,261100,0.5566226666666667,2.04,24,13650,2.08,2.4197680950164795,0.001,20633
332709,261200,0.5563880000000001,1.76,24,13657,1.23,1.9941445589065552,0.001,20677
332914,261300,0.5561146666666668,2.05,24,13665,2.06,2.413100004196167,0.001,20728
333096,261400,0.5558719999999999,1.82,24,13672,1.24,3.2464447021484375,0.001,20773
333289,261500,0.5556146666666666,1.93,24,13680,1.5,2.5116093158721924,0.001,20822
333478,261600,0.5553626666666667,1.89,24,13687,1.52,2.3122637271881104,0.001,20869
333673,261700,0.5551026666666667,1.95,24,13694,1.71,3.5134449005126953,0.001,20918
333848,261800,0.5548693333333334,1.75,24,13701,1.29,1.4641588926315308,0.001,20961
334023,261900,0.5546359999999999,1.75,24,13709,1.3,3.0333821773529053,0.001,21005
334235,262000,0.5543533333333333,2.12,24,13716,2.15,1.3802587985992432,0.001,21058
334456,262100,0.5540586666666667,2.21,24,13724,2.39,1.67366361618042,0.001,21113
334638,262200,0.5538159999999999,1.82,24,13731,1.53,1.6518306732177734,0.001,21159
334840,262300,0.5535466666666666,2.02,24,13738,1.99,1.1138808727264404,0.001,21209
335025,262400,0.5533000000000001,1.85,24,13745,1.54,1.9673097133636475,0.001,21256
335217,262500,0.5530439999999999,1.92,24,13753,1.72,1.250502109527588,0.001,21304
335389,262600,0.5528146666666667,1.72,24,13760,1.25,3.223174571990967,0.001,21347
335558,262700,0.5525893333333334,1.69,24,13767,1.17,2.7912495136260986,0.001,21389
335758,262800,0.5523226666666667,2.0,24,13774,2.09,1.781139612197876,0.001,21439
335933,262900,0.5520893333333334,1.75,24,13781,1.22,2.9126250743865967,0.001,21483
